frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
32,3,625.6734561619376 1577.2723626664188 1367.6605553552783 2156.303824334848,856.1904418945312 2028.63486328125 1120.9431640625 2139.69267578125,0,0,0
33,3,622.1022079723024 1584.949060349244 1364.8301576595313 2156.1614894728127,851.9326171875 2040.1622314453125 1122.056396484375 2151.59228515625,0.6496322751045227,NA13NRU,0.5201453048178521
0,5,2195.68017578125 1157.04931640625 2786.025390625 1736.6319580078125,2407.138427734375 1551.4912109375 2576.461181640625 1638.7041015625,0.6013631224632263,NW51TSU,0.08982967468765359
1,5,2196.6378394659278 1164.6456400688226 2786.164658121805 1743.3832760880578,2408.5965576171875 1557.2637329101562 2580.962158203125 1646.1547241210938,0,0,0
2,5,2197.5955031506055 1172.2419637313953 2786.3039256186103 1750.1345941683032,2410.0546875 1563.0362548828125 2585.463134765625 1653.6053466796875,0.4437576234340668,NU51VSU,0.39629497821630644
3,5,2194.292245373258 1174.2080782101032 2788.457303830349 1756.9786740966927,2413.3328857421875 1569.189697265625 2586.5623779296875 1653.8258056640625,0,0,0
4,5,2190.988987595911 1176.174192688811 2790.610682042087 1763.822754025082,2416.611083984375 1575.3431396484375 2587.66162109375 1654.0462646484375,0.5713343024253845,HL51NSU,0.17151300032255717
5,5,2192.0803203268088 1179.5221591005607 2798.0131198125664 1770.0056793945998,2417.483984375 1579.58134765625 2588.891796875 1661.34072265625,0,0,0
6,5,2193.1716530577064 1182.8701255123103 2805.415557583046 1776.1886047641174,2418.356884765625 1583.8195556640626 2590.12197265625 1668.6351806640625,0,0,0
7,5,2194.2629857886036 1186.2180919240602 2812.817995353525 1782.3715301336351,2419.22978515625 1588.057763671875 2591.3521484375 1675.929638671875,0,0,0
8,5,2195.3543185195012 1189.5660583358099 2820.2204331240046 1788.5544555031527,2420.102685546875 1592.2959716796875 2592.58232421875 1683.2240966796876,0,0,0
9,5,2196.445651250399 1192.9140247475596 2827.622870894484 1794.7373808726704,2420.9755859375 1596.5341796875 2593.8125 1690.5185546875,0.6364391446113586,ML51VSU,0.4193155158458915
10,5,2194.8725508913285 1196.0066477374824 2823.1865296053597 1799.4140412548488,2419.503662109375 1602.67138671875 2594.9273681640625 1695.6171875,0,0,0
11,5,2193.299450532258 1199.0992707274052 2818.7501883162354 1804.0907016370272,2418.03173828125 1608.80859375 2596.042236328125 1700.7158203125,0.5458311438560486,ML11VSU,0.11017371399180553
12,5,2194.5927812243026 1204.5292367797324 2819.2804689348804 1810.7019939494328,2420.146931966146 1614.2139282226562 2599.1810302734375 1706.6087036132812,0,0,0
13,5,2195.886111916347 1209.9592028320596 2819.810749553525 1817.3132862618384,2422.2621256510415 1619.6192626953125 2602.31982421875 1712.5015869140625,0,0,0
14,5,2197.1794426083916 1215.389168884387 2820.34103017217 1823.9245785742437,2424.3773193359375 1625.0245971679688 2605.4586181640625 1718.3944702148438,0,0,0
15,5,2198.472773300436 1220.819134936714 2820.871310790815 1830.5358708866493,2426.4925130208335 1630.429931640625 2608.597412109375 1724.287353515625,0,0,0
16,5,2199.7661039924806 1226.2491009890412 2821.40159140946 1837.1471631990548,2428.607706705729 1635.8352661132812 2611.7362060546875 1730.1802368164062,0,0,0
17,5,2201.059434684525 1231.6790670413684 2821.931872028105 1843.7584555114604,2430.722900390625 1641.2406005859375 2614.875 1736.0731201171875,0.6575100421905518,HD51VSU,0.20395297677060018
18,5,2201.955441054834 1236.8759137974305 2827.0709183642675 1850.8402015559236,2431.8177490234375 1651.19970703125 2616.0740966796875 1742.8845520019531,0,0,0
19,5,2202.8514474251433 1242.0727605534926 2832.2099647004297 1857.9219476003868,2432.91259765625 1661.1588134765625 2617.273193359375 1749.6959838867188,0,0,0
20,5,2203.747453795452 1247.2696073095547 2837.3490110365924 1865.00369364485,2434.0074462890625 1671.117919921875 2618.4722900390625 1756.5074157714844,0,0,0
21,5,2204.643460165761 1252.4664540656167 2842.488057372755 1872.0854396893133,2435.102294921875 1681.0770263671875 2619.67138671875 1763.31884765625,0.645879328250885,CD51VSU,0.21807175106851667
22,5,2205.4870804842276 1256.0680451967357 2846.5033031314233 1878.7548131543813,2436.4861450195312 1685.3214416503906 2620.9552001953125 1769.7177124023438,0,0,0
23,5,2206.3307008026936 1259.6696363278547 2850.518548890092 1885.4241866194495,2437.8699951171875 1689.5658569335938 2622.239013671875 1776.1165771484375,0,0,0
24,5,2207.1743211211597 1263.2712274589737 2854.5337946487607 1892.0935600845178,2439.2538452148438 1693.8102722167969 2623.5228271484375 1782.5154418945312,0,0,0
25,5,2208.017941439626 1266.8728185900927 2858.549040407429 1898.7629335495858,2440.6376953125 1698.0546875 2624.806640625 1788.914306640625,0.6886107325553894,MT51VSU,0.2825874866557496
26,5,2207.4822236258738 1267.3266726834102 2859.339372831046 1904.912389166456,2443.252197265625 1707.6433919270833 2625.470947265625 1794.0172526041667,0,0,0
27,5,2206.946505812121 1267.7805267767278 2860.129705254664 1911.061844783326,2445.86669921875 1717.2320963541667 2626.13525390625 1799.1201985677083,0,0,0
28,5,2206.4107879983685 1268.2343808700452 2860.920037678281 1917.2113004001963,2448.481201171875 1726.82080078125 2626.799560546875 1804.22314453125,0.6439898610115051,CD35ISV,0.1095807067133361
29,5,2207.4457729177484 1275.4724540363131 2862.6754626142506 1927.2103382203181,2447.35595703125 1731.8247884114583 2629.123046875 1813.5183919270833,0,0,0
30,5,2208.4807578371287 1282.7105272025813 2864.43088755022 1937.2093760404402,2446.230712890625 1736.8287760416667 2631.446533203125 1822.8136393229167,0,0,0
31,5,2209.5157427565086 1289.9486003688492 2866.1863124861898 1947.2084138605621,2445.10546875 1741.832763671875 2633.77001953125 1832.10888671875,0.6631708741188049,CZ51VSU,0.14530158797403492
32,5,2210.481006938021 1296.2807709574504 2868.9885598765295 1955.3329053649165,2447.203425480769 1749.0789513221155 2636.1730018028848 1839.7034442608174,0,0,0
33,5,2211.4462711195333 1302.6129415460514 2871.7908072668697 1963.457396869271,2449.3013822115386 1756.3251389723557 2638.575984074519 1847.2980018028845,0,0,0
34,5,2212.4115353010457 1308.9451121346526 2874.5930546572094 1971.5818883736251,2451.3993389423076 1763.5713266225962 2640.978966346154 1854.892559344952,0,0,0
35,5,2213.376799482558 1315.2772827232538 2877.3953020475496 1979.7063798779795,2453.497295673077 1770.8175142728364 2643.3819486177886 1862.4871168870193,0,0,0
36,5,2214.3420636640703 1321.6094533118548 2880.1975494378894 1987.830871382334,2455.595252403846 1778.063701923077 2645.784930889423 1870.0816744290864,0,0,0
37,5,2215.3073278455827 1327.941623900456 2882.999796828229 1995.9553628866884,2457.6932091346152 1785.3098895733174 2648.1879131610576 1877.6762319711538,0,0,0
38,5,2216.2725920270955 1334.2737944890573 2885.8020442185693 2004.0798543910425,2459.7911658653848 1792.5560772235576 2650.5908954326924 1885.2707895132212,0,0,0
39,5,2217.237856208608 1340.6059650776585 2888.604291608909 2012.204345895397,2461.889122596154 1799.802264873798 2652.993877704327 1892.8653470552886,0,0,0
40,5,2218.20312039012 1346.9381356662595 2891.406538999249 2020.3288373997514,2463.987079326923 1807.0484525240386 2655.3968599759614 1900.4599045973557,0,0,0
41,5,2219.1683845716325 1353.2703062548608 2894.208786389589 2028.4533289041058,2466.0850360576924 1814.2946401742788 2657.799842247596 1908.054462139423,0,0,0
42,5,2220.133648753145 1359.602476843462 2897.0110337799288 2036.57782040846,2468.1829927884614 1821.5408278245193 2660.202824519231 1915.6490196814905,0,0,0
43,5,2221.098912934657 1365.934647432063 2899.813281170269 2044.7023119128144,2470.280949519231 1828.7870154747595 2662.6058067908652 1923.2435772235576,0,0,0
44,5,2222.0641771161695 1372.2668180206642 2902.6155285606087 2052.826803417169,2472.37890625 1836.033203125 2665.0087890625 1930.838134765625,0.6747446656227112,NU51VSU,0.07504319826553922
45,5,2222.7566774123643 1377.2368944034995 2907.29271427773 2060.0426298315033,2473.63427734375 1844.0970458984375 2666.78251953125 1937.7779541015625,0,0,0
46,5,2223.449177708559 1382.2069707863345 2911.9698999948505 2067.2584562458383,2474.8896484375 1852.160888671875 2668.55625 1944.7177734375,0,0,0
47,5,2224.141678004754 1387.1770471691698 2916.6470857119716 2074.474282660173,2476.14501953125 1860.2247314453125 2670.32998046875 1951.6575927734375,0,0,0
48,5,2224.8341783009487 1392.1471235520048 2921.3242714290923 2081.6901090745077,2477.400390625 1868.28857421875 2672.1037109375 1958.597412109375,0,0,0
49,5,2225.5266785971435 1397.11719993484 2926.0014571462134 2088.9059354888423,2478.65576171875 1876.3524169921875 2673.87744140625 1965.5372314453125,0.6968819499015808,IW51YSU,0.011962278899923144
50,5,2227.3973082747398 1403.9071237476114 2930.212755441448 2096.719459604357,2480.673828125 1884.4247436523438 2676.7452799479165 1973.4540405273438,0,0,0
51,5,2229.2679379523356 1410.697047560383 2934.4240537366823 2104.532983719871,2482.69189453125 1892.4970703125 2679.6131184895835 1981.370849609375,0,0,0
52,5,2231.1385676299315 1417.4869713731546 2938.635352031916 2112.3465078353856,2484.7099609375 1900.5693969726562 2682.48095703125 1989.2876586914062,0,0,0
53,5,2233.0091973075278 1424.276895185926 2942.8466503271507 2120.1600319509002,2486.72802734375 1908.6417236328125 2685.3487955729165 1997.2044677734375,0,0,0
54,5,2234.879826985124 1431.0668189986973 2947.057948622385 2127.9735560664144,2488.74609375 1916.7140502929688 2688.2166341145835 2005.1212768554688,0,0,0
55,5,2236.75045666272 1437.8567428114688 2951.2692469176195 2135.787080181929,2490.76416015625 1924.786376953125 2691.08447265625 2013.0380859375,0.6813572645187378,CI51WSU,0.02028670218902986
56,5,2237.9656777024434 1442.8964379222496 2952.745433979554 2139.2026564733915,2492.3954467773438 1933.5304870605469 2695.890869140625 2022.3616333007812,0,0,0
57,5,2239.180898742167 1447.9361330330303 2954.221621041489 2142.618232764854,2494.0267333984375 1942.2745971679688 2700.697265625 2031.6851806640625,0,0,0
58,5,2240.3961197818903 1452.9758281438108 2955.697808103424 2146.033809056317,2495.6580200195312 1951.0187072753906 2705.503662109375 2041.0087280273438,0,0,0
59,5,2241.611340821614 1458.0155232545915 2957.1739951653585 2149.4493853477793,2497.289306640625 1959.7628173828125 2710.31005859375 2050.332275390625,0.707497239112854,MT51VSU,0.10955195418883855
43,6,1133.7612197292929 1143.9755116217175 1714.4845956107679 1600.1567190306423,1354.1923828125 1420.5322265625 1513.2813720703125 1506.333251953125,0.2555857300758362,GX15OGJ,0.29083173473702534
44,6,1130.938525877544 1147.6499675003627 1714.0489983057873 1605.7971391896237,1351.7961018880208 1425.723681640625 1511.4133382161458 1510.6103515625,0,0,0
45,6,1128.115832025795 1151.324423379008 1713.6134010008066 1611.4375593486052,1349.3998209635417 1430.91513671875 1509.545304361979 1514.887451171875,0,0,0
46,6,1125.2931381740461 1154.9988792576532 1713.177803695826 1617.0779795075864,1347.0035400390625 1436.106591796875 1507.6772705078124 1519.16455078125,0,0,0
47,6,1122.4704443222975 1158.6733351362986 1712.7422063908452 1622.7183996665678,1344.6072591145833 1441.298046875 1505.809236653646 1523.441650390625,0,0,0
48,6,1119.6477504705485 1162.3477910149438 1712.3066090858647 1628.3588198255493,1342.2109781901042 1446.489501953125 1503.9412027994792 1527.71875,0,0,0
49,6,1116.8250566187996 1166.0222468935892 1711.871011780884 1633.9992399845307,1339.814697265625 1451.68095703125 1502.0731689453125 1531.995849609375,0,0,0
50,6,1114.0023627670507 1169.6967027722344 1711.4354144759034 1639.6396601435122,1337.4184163411458 1456.872412109375 1500.2051350911458 1536.27294921875,0,0,0
51,6,1111.1796689153018 1173.3711586508798 1710.9998171709226 1645.2800803024934,1335.0221354166667 1462.0638671875 1498.3371012369792 1540.550048828125,0,0,0
52,6,1108.356975063553 1177.045614529525 1710.564219865942 1650.9205004614748,1332.6258544921875 1467.255322265625 1496.4690673828125 1544.8271484375,0,0,0
53,6,1105.534281211804 1180.7200704081704 1710.1286225609613 1656.5609206204563,1330.2295735677083 1472.44677734375 1494.6010335286458 1549.104248046875,0,0,0
54,6,1102.711587360055 1184.3945262868156 1709.6930252559807 1662.2013407794377,1327.8332926432292 1477.638232421875 1492.732999674479 1553.38134765625,0,0,0
55,6,1099.8888935083064 1188.068982165461 1709.257427951 1667.8417609384192,1325.43701171875 1482.8296875 1490.8649658203126 1557.658447265625,0,0,0
56,6,1097.0661996565575 1191.7434380441061 1708.8218306460194 1673.4821810974004,1323.0407307942708 1488.021142578125 1488.996931966146 1561.935546875,0,0,0
57,6,1094.2435058048086 1195.4178939227515 1708.3862333410386 1679.1226012563818,1320.6444498697917 1493.21259765625 1487.1288981119792 1566.212646484375,0,0,0
58,6,1091.4208119530597 1199.0923498013967 1707.950636036058 1684.7630214153633,1318.2481689453125 1498.404052734375 1485.2608642578125 1570.48974609375,0.29097771644592285,GX15OGJ,0.12536224666762302
59,6,1089.115369672809 1204.3043101944031 1706.0095468970574 1690.1449355962109,1316.408915201823 1503.0628051757812 1483.6027018229167 1576.4655151367188,0,0,0
60,6,1086.8099273925586 1209.5162705874095 1704.0684577580564 1695.5268497770585,1314.5696614583333 1507.7215576171875 1481.9445393880208 1582.4412841796875,0,0,0
61,6,1084.504485112308 1214.728230980416 1702.1273686190557 1700.908763957906,1312.7304077148438 1512.3803100585938 1480.286376953125 1588.4170532226562,0,0,0
62,6,1082.1990428320573 1219.940191373422 1700.186279480055 1706.290678138754,1310.8911539713542 1517.0390625 1478.6282145182292 1594.392822265625,0,0,0
63,6,1079.893600551807 1225.1521517664285 1698.245190341054 1711.6725923196016,1309.0519002278645 1521.6978149414062 1476.9700520833333 1600.3685913085938,0,0,0
64,6,1077.5881582715563 1230.3641121594349 1696.3041012020533 1717.0545065004492,1307.212646484375 1526.3565673828125 1475.3118896484375 1606.3443603515625,0.2883470356464386,GX15OGJ,0.46980714124406314
65,6,1074.5763661528918 1234.5310470183226 1695.4632191856608 1722.9039388015901,1304.37060546875 1532.635856628418 1472.501823425293 1612.501365661621,0,0,0
66,6,1071.5645740342272 1238.6979818772104 1694.6223371692686 1728.753371102731,1301.528564453125 1538.9151458740234 1469.6917572021484 1618.6583709716797,0,0,0
67,6,1068.5527819155627 1242.8649167360984 1693.781455152876 1734.6028034038718,1298.6865234375 1545.194435119629 1466.881690979004 1624.8153762817383,0,0,0
68,6,1065.5409897968982 1247.0318515949862 1692.9405731364836 1740.4522357050128,1295.844482421875 1551.4737243652344 1464.0716247558594 1630.9723815917969,0,0,0
69,6,1062.5291976782337 1251.198786453874 1692.0996911200914 1746.3016680061537,1293.00244140625 1557.7530136108398 1461.2615585327148 1637.1293869018555,0,0,0
70,6,1059.5174055595692 1255.3657213127617 1691.258809103699 1752.1511003072947,1290.160400390625 1564.0323028564453 1458.4514923095703 1643.286392211914,0,0,0
71,6,1056.5056134409047 1259.5326561716495 1690.4179270873065 1758.0005326084356,1287.318359375 1570.3115921020508 1455.6414260864258 1649.4433975219727,0,0,0
72,6,1053.4938213222404 1263.6995910305372 1689.5770450709142 1763.8499649095766,1284.476318359375 1576.5908813476562 1452.8313598632812 1655.6004028320312,0,0,0
73,6,1050.4820292035758 1267.8665258894252 1688.7361630545217 1769.6993972107173,1281.63427734375 1582.8701705932617 1450.0212936401367 1661.7574081420898,0,0,0
74,6,1047.4702370849113 1272.033460748313 1687.8952810381293 1775.5488295118582,1278.792236328125 1589.1494598388672 1447.2112274169922 1667.9144134521484,0,0,0
75,6,1044.4584449662468 1276.2003956072008 1687.0543990217368 1781.3982618129992,1275.9501953125 1595.4287490844727 1444.4011611938477 1674.071418762207,0,0,0
76,6,1041.4466528475823 1280.3673304660886 1686.2135170053446 1787.2476941141401,1273.108154296875 1601.7080383300781 1441.5910949707031 1680.2284240722656,0,0,0
77,6,1038.4348607289178 1284.5342653249763 1685.372634988952 1793.097126415281,1270.26611328125 1607.9873275756836 1438.7810287475586 1686.3854293823242,0,0,0
78,6,1035.4230686102533 1288.7012001838643 1684.5317529725596 1798.9465587164218,1267.424072265625 1614.266616821289 1435.970962524414 1692.5424346923828,0,0,0
79,6,1032.4112764915888 1292.868135042752 1683.6908709561674 1804.7959910175628,1264.58203125 1620.5459060668945 1433.1608963012695 1698.6994400024414,0,0,0
80,6,1029.3994843729242 1297.0350699016399 1682.849988939775 1810.6454233187037,1261.739990234375 1626.8251953125 1430.350830078125 1704.8564453125,0.5551198720932007,GX15OGJ,0.4189231928959656
81,6,1025.9010757608808 1302.1871846042827 1683.2333128142411 1818.1411208031393,1258.477001953125 1632.6787841796875 1430.0973999023438 1711.6674560546876,0,0,0
82,6,1022.4026671488372 1307.3392993069258 1683.6166366887073 1825.636818287575,1255.214013671875 1638.532373046875 1429.8439697265626 1718.478466796875,0,0,0
83,6,1018.9042585367937 1312.4914140095686 1683.9999605631733 1833.1325157720107,1251.951025390625 1644.3859619140626 1429.5905395507812 1725.2894775390625,0,0,0
84,6,1015.4058499247501 1317.6435287122117 1684.3832844376395 1840.6282132564463,1248.688037109375 1650.23955078125 1429.337109375 1732.10048828125,0,0,0
85,6,1011.9074413127066 1322.7956434148546 1684.7666083121057 1848.123910740882,1245.425048828125 1656.0931396484375 1429.0836791992188 1738.9114990234375,0,0,0
86,6,1008.4090327006631 1327.9477581174974 1685.149932186572 1855.6196082253175,1242.162060546875 1661.946728515625 1428.8302490234375 1745.722509765625,0,0,0
87,6,1004.9106240886196 1333.0998728201405 1685.5332560610382 1863.115305709753,1238.899072265625 1667.8003173828124 1428.5768188476563 1752.5335205078125,0,0,0
88,6,1001.4122154765761 1338.2519875227833 1685.9165799355042 1870.611003194189,1235.636083984375 1673.65390625 1428.323388671875 1759.34453125,0,0,0
89,6,997.9138068645325 1343.4041022254264 1686.2999038099704 1878.1067006786245,1232.373095703125 1679.5074951171875 1428.0699584960937 1766.1555419921874,0,0,0
