frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1643,1469.0,[956.861489177571 1144.6992285563174 1539.1024865792833 1686.8764823211332],[1155.692138671875 1495.158203125 1309.7720947265625 1569.478515625],0.30495911836624146,CE61UYL,0.5903052872366644
1644,1469.0,[956.6954324082005 1149.9445561942507 1538.0225717377905 1693.9378979704366],[1160.980712890625 1496.0013427734375 1313.428955078125 1571.5968017578125],0.41429078578948975,CE61MYL,0.5138967409974119
1645,1469.0,[953.2593701822059 1155.170759314424 1536.0747688987683 1701.2643864875415],[1173.521484375 1499.52880859375 1310.8084716796875 1576.27197265625],0.45626142621040344,CE61MYL,0.7303132933316026
1647,1469.0,[943.9504104698758 1162.4041085322658 1533.3534381913469 1709.838854489696],[1153.823974609375 1511.5751953125 1326.13427734375 1599.409423828125],0.4717995226383209,CE61MYL,0.16520722288681264
1649,1469.0,[935.5853129454832 1168.136120819015 1532.0727521568888 1717.3579835759056],[1149.3475341796875 1520.02197265625 1317.5621337890625 1604.38671875],0.46175241470336914,CE61UYL,0.35742735715506324
1651,1469.0,[930.676048524743 1172.7119084204255 1531.9166107884914 1720.143853704395],[1159.27734375 1522.811767578125 1315.327880859375 1608.84912109375],0.25354093313217163,CE51VYL,0.17943373726034453
1652,1469.0,[931.9186520324859 1175.5682458423908 1532.2711171530261 1722.572769846146],[1157.83056640625 1540.9573974609375 1308.734619140625 1610.8758544921875],0.3513431251049042,CE51LYL,0.3877907354770074
1653,1469.0,[933.5017232839448 1178.131771114281 1532.7539654008262 1724.9588200823864],[1140.83642578125 1540.5712890625 1314.107666015625 1617.422119140625],0.41151362657546997,CE61LYL,0.3181576392843993
1655,1469.0,[932.6214230048975 1184.84395223373 1530.057157304913 1736.4952818508912],[1141.932373046875 1544.181396484375 1314.895263671875 1617.8740234375],0.47802481055259705,CE61WYL,0.5498875437122355
1656,1469.0,[924.5309508659643 1187.8114211074403 1526.076161648777 1742.5219893922003],[1142.02587890625 1545.85400390625 1308.52294921875 1630.150634765625],0.5885335206985474,CE61CYL,0.17116255858730817
1657,1469.0,[919.5477092674 1191.3538016738087 1523.722772218362 1749.5225462681308],[1149.881103515625 1550.318115234375 1301.8505859375 1629.3486328125],0.47561246156692505,CE61NYL,0.4735916789634411
1658,1469.0,[914.0166913509436 1194.1482574338647 1521.5727052857194 1752.9471790567213],[1154.6015625 1554.7738037109375 1298.19677734375 1636.9376220703125],0.2887401580810547,CE61NYL,0.2431181218211246
1665,1469.0,[894.3283200323831 1216.8540878804454 1521.3182200766419 1776.12839259804],[1124.93603515625 1594.529052734375 1274.98193359375 1670.62255859375],0.5128731727600098,CE61MYL,0.16346829022250456
1667,1469.0,[889.3771596212637 1228.6864107804386 1517.4006392224633 1790.5273047185774],[1114.18359375 1593.952880859375 1268.6949462890625 1682.874755859375],0.5904406905174255,CE61MYL,0.5694487295161218
1669,1469.0,[883.9569308575885 1235.1462308391815 1514.5702359699933 1802.453691915453],[1121.8963623046875 1613.1826171875 1287.73291015625 1697.512939453125],0.44761261343955994,CE61WYL,0.32202720767626347
1670,1469.0,[881.6409405674866 1237.9778455411729 1513.95091388332 1808.0087038451034],[1118.6268310546875 1622.9666748046875 1282.880859375 1699.3472900390625],0.35739007592201233,CE61WYL,0.2752256956572004
1671,1469.0,[879.896725324827 1241.7119251017034 1513.8201677139996 1813.1450744062713],[1139.663818359375 1633.748779296875 1292.9615478515625 1703.0732421875],0.4155866503715515,CE61MYL,0.26448354285694536
1672,1469.0,[877.220634816704 1244.0207302575777 1511.101140922606 1818.284642827809],[1116.037109375 1626.613037109375 1272.62451171875 1703.5982666015625],0.5330475568771362,CE61CYL,0.28135725961237873
1673,1469.0,[874.4354492587627 1249.342621799987 1509.1469528170596 1827.077618086472],[1107.42138671875 1633.200439453125 1271.1448974609375 1714.200439453125],0.5893106460571289,CE61CYL,0.34770783608023426
1674,1469.0,[875.0282624527488 1253.3564420211924 1508.4214011513088 1835.560567462524],[1104.1695556640625 1640.9306640625 1267.8109130859375 1713.84033203125],0.5714695453643799,CE61CYL,0.18374492038216084
1675,1469.0,[874.7413489980731 1255.129263167521 1507.3489438222427 1841.0855840535182],[1101.661865234375 1637.6510009765625 1271.71435546875 1716.1417236328125],0.6225292682647705,CE61WYL,0.23596806388684244
1676,1469.0,[872.0588697727745 1258.2127935851936 1505.4704947708196 1846.4211719615982],[1106.391845703125 1646.3822021484375 1271.98876953125 1726.604736328125],0.5496760010719299,CE61WYL,0.23634678570840092
1677,1469.0,[867.1863125307337 1263.6674506934314 1502.699162452986 1851.8387498425586],[1108.5640869140625 1648.4930419921875 1276.135986328125 1734.4427490234375],0.5411043167114258,CE61LYL,0.23888751863047408
1678,1469.0,[866.6411102030031 1267.045448082982 1503.7254709651604 1854.6822212459422],[1118.33984375 1653.861328125 1273.8076171875 1738.200439453125],0.33161628246307373,CE51WYL,0.22076386331552522
1679,1469.0,[861.1532056641545 1273.0916214833662 1499.689091120773 1861.1026787275734],[1088.171142578125 1661.7674560546875 1265.4932861328125 1745.3096923828125],0.5419067144393921,CE61CYL,0.19693198059634287
1683,1469.0,[859.3808801503426 1289.3997979261646 1499.3905133154697 1879.7212344216089],[1098.9488525390625 1686.811279296875 1254.4951171875 1762.158935546875],0.5097091197967529,CE61TYL,0.20849704603694894
1684,1469.0,[859.0134034720136 1292.5490743276225 1499.2197645221522 1882.7303541734757],[1085.479736328125 1685.078369140625 1266.52978515625 1766.490478515625],0.5806174874305725,CE61LYL,0.45350728070076174
1685,1469.0,[859.0362704187941 1299.7765398446145 1499.728228734857 1890.4687902652954],[1080.0970458984375 1686.9290771484375 1261.6688232421875 1774.08837890625],0.6179792284965515,CE61LYL,0.45906451539425014
1686,1469.0,[853.811731661913 1304.1821728440527 1496.360215347275 1894.1135342906127],[1090.355224609375 1698.329833984375 1247.3690185546875 1778.334716796875],0.6066108345985413,CE61MYL,0.423859429176328
1688,1469.0,[843.5431288290392 1311.3506725207303 1491.8446667603525 1903.0776974158252],[1081.450439453125 1709.165771484375 1248.802734375 1790.771484375],0.37733587622642517,CE61MYL,0.5407553251398916
1690,1469.0,[836.330812371837 1318.5486909502756 1489.9714256928273 1909.4518857937],[1062.642822265625 1714.6171875 1236.212890625 1801.011474609375],0.40052857995033264,CE61MYL,0.3851362045017838
1691,1469.0,[835.5857937814003 1324.2108838458219 1489.713355665619 1916.7986161544025],[1076.1983642578125 1723.7354736328125 1251.5570068359375 1803.4420166015625],0.5382769703865051,CE61LYL,0.7748586762261571
1692,1469.0,[830.1834127864663 1329.9234051511612 1488.1658731130733 1927.837505633895],[1083.215576171875 1734.5537109375 1240.48046875 1805.804443359375],0.582396388053894,CE61LYL,0.5042954017087232
1693,1469.0,[822.5392464786084 1330.6709641797813 1485.7439800468276 1932.8554865561207],[1079.1656494140625 1736.38134765625 1237.3739013671875 1808.273193359375],0.5398165583610535,CE61WYL,0.2926528881784633
1694,1469.0,[814.1314293354158 1332.8751316624623 1482.3563232960055 1939.2475888177794],[1041.375732421875 1730.263427734375 1222.6929931640625 1818.7685546875],0.6207318305969238,CE61MYL,0.3002222729640667
1696,1469.0,[818.6490402377487 1338.270709979374 1487.1059555618547 1949.8417698464825],[1046.0865478515625 1739.7681884765625 1223.84228515625 1826.6575927734375],0.6238970756530762,CE61CYL,0.34028559315582246
1697,1469.0,[813.1452716790377 1342.1018853781634 1484.4415164418315 1954.9864751125274],[1062.802001953125 1749.063720703125 1232.490966796875 1838.24560546875],0.559750497341156,CE61WYL,0.31943150390280706
1698,1469.0,[810.3763452224993 1345.4083645023272 1482.693789959265 1958.0169262332008],[1052.0108642578125 1757.455078125 1234.336669921875 1844.29248046875],0.5652192831039429,CE61CYL,0.650031908666236
1699,1469.0,[809.7609376533339 1347.2720596241777 1482.7509411203516 1958.7947874825784],[1048.2265625 1751.463134765625 1219.336181640625 1846.57470703125],0.46824371814727783,CE61MYL,0.5239751406835709
1700,1469.0,[806.7239044392225 1352.6936618346176 1481.27928428158 1964.0050832159868],[1040.7166748046875 1770.71044921875 1232.5556640625 1851.55810546875],0.5188047289848328,CE61CYL,0.32756583313102516
1701,1469.0,[806.58018506588 1360.859370198718 1482.803597447527 1971.314273894021],[1046.2374267578125 1781.0936279296875 1202.0487060546875 1851.1058349609375],0.4145073890686035,CE61LYC,0.31832353161585225
1703,1469.0,[798.4578976215187 1373.613301843313 1479.4525898626287 1986.036828312213],[1037.523193359375 1777.7080078125 1210.313232421875 1863.673828125],0.5231491327285767,CE61CYL,0.6580637329870239
1704,1469.0,[790.4914243958174 1379.2833228085817 1476.9660974864796 1993.8009260143383],[1044.46484375 1786.92626953125 1230.58642578125 1875.474609375],0.6522887945175171,CE61WYL,0.15484097707188998
1705,1469.0,[782.734757281718 1382.7808686630524 1475.743769715993 1999.890419131922],[1040.02685546875 1786.735107421875 1224.4091796875 1878.5086669921875],0.6503677368164062,CE61WYL,0.3531470438876711
1706,1469.0,[785.2463651956399 1385.3101657311922 1477.3154944059975 2003.188234044832],[1040.4072265625 1798.93701171875 1229.4521484375 1889.4130859375],0.5360928177833557,CE61CYL,0.11020798622096549
1707,1469.0,[782.4357536706207 1390.0920042833454 1476.7485827843898 2010.4214275322083],[1023.33349609375 1804.56884765625 1218.3492431640625 1897.3077392578125],0.5833320021629333,CE61LYL,0.5983505560199383
1711,1469.0,[755.8198354955209 1404.6897357175958 1463.7572568543371 2038.2295666267014],[1012.2247924804688 1827.78076171875 1218.8603515625 1913.0137939453125],0.6192378997802734,CE61CYL,0.5786893286258675
1712,1469.0,[746.6668654287788 1408.6428352342398 1461.1019556229644 2046.3035214494491],[1016.647705078125 1830.3878173828125 1214.7843017578125 1923.2603759765625],0.5457805395126343,CE61LVL,0.49703908990660145
1713,1469.0,[743.5383247960281 1414.5412853746104 1459.7405340210348 2056.4488425173568],[1017.0054931640625 1837.957763671875 1202.10791015625 1928.435302734375],0.6046919226646423,CE61LYL,0.49861723557000603
1714,1469.0,[745.8648166908717 1417.2279368477123 1461.3916901300024 2062.183562564026],[1017.8424682617188 1844.5228271484375 1216.662353515625 1937.3031005859375],0.5940842628479004,CE61CYL,0.5907774399441029
1715,1469.0,[751.5114825913155 1420.9850589072412 1464.1307305052173 2065.609100583462],[1006.3677978515625 1852.950439453125 1216.2333984375 1941.23291015625],0.56787109375,CE61LYL,0.26185446750309255
1716,1469.0,[753.7151615924556 1424.985400590773 1464.171998227517 2071.7550489534697],[1004.8514404296875 1851.065185546875 1190.8360595703125 1941.605712890625],0.4946519732475281,CE61CYL,0.21534791235259668
1717,1469.0,[758.230888892569 1427.6481547157096 1463.7433181921292 2075.440216177684],[1004.192138671875 1858.5684814453125 1189.349853515625 1946.5638427734375],0.3683393597602844,CE61VYL,0.2818914802425925
1718,1469.0,[751.7433600396421 1430.1013442826547 1456.3575426317439 2077.8765713829553],[1004.0218505859375 1860.356201171875 1190.6927490234375 1954.594970703125],0.30871039628982544,CE61WYL,0.23073530702522055
1719,1469.0,[744.8569768430131 1438.314312560253 1452.8900548709744 2087.2569425110632],[996.49072265625 1879.72705078125 1193.438232421875 1964.148193359375],0.6209500432014465,CE61WYL,0.46702756102623794
1720,1469.0,[735.531752763188 1441.6429056894158 1449.6203321365426 2091.1367510287964],[1000.9806518554688 1878.5635986328125 1176.97216796875 1963.1986083984375],0.6077386736869812,CE61CYL,0.30176570393136326
1721,1469.0,[731.6634912780693 1445.6654120973787 1450.5295465140753 2095.187727377054],[997.8017578125 1882.88671875 1182.8345947265625 1974.3607177734375],0.6815705299377441,CE61VYL,0.2691217347902772
1722,1469.0,[727.0169633810407 1452.12120703026 1448.930996162198 2098.498853779399],[1003.24072265625 1895.3551025390625 1187.8326416015625 1984.56591796875],0.6075274348258972,CE61VYL,0.21857983345307774
1723,1469.0,[728.4980239462141 1457.2642953893808 1450.8950462494915 2100.845706261372],[1001.0074462890625 1893.03466796875 1192.1329345703125 1987.093994140625],0.5825803279876709,CE61WYL,0.24382844661598724
1724,1469.0,[724.8152069416187 1463.8590029140519 1448.218425780121 2106.141151788221],[986.2886352539062 1901.28076171875 1184.49365234375 1989.7294921875],0.5959105491638184,CE61JYL,0.46302013942984765
1725,1469.0,[727.1844876134794 1470.2771885143509 1449.1712231087047 2112.6420812231045],[995.044921875 1906.610595703125 1183.8006591796875 1998.475341796875],0.5054621696472168,CE61LYL,0.7149495368946643
1726,1469.0,[722.3059383492093 1473.989988232737 1446.707428067328 2115.8037072398997],[992.4603271484375 1917.3636474609375 1173.7406005859375 1999.21435546875],0.6040716767311096,CE61WYL,0.40737389557000425
1727,1469.0,[715.1881487651492 1480.2706615879642 1444.117387101953 2124.5534996252363],[987.4248046875 1925.24951171875 1174.055419921875 2006.727783203125],0.6256685853004456,CE61LYL,0.28933116163440925
1729,1469.0,[700.3056184600764 1492.1595806915975 1438.5309755009507 2141.6735390472045],[981.5776977539062 1927.0462646484375 1172.00927734375 2019.5621337890625],0.6588737368583679,CE61WYL,0.4569257593554153
1730,1469.0,[698.1117735850619 1495.4759336069787 1437.9307358573517 2145.7340020538322],[973.6309814453125 1932.1702880859375 1180.2281494140625 2031.0963134765625],0.6695380806922913,CE61LYL,0.7344745732596658
1731,1469.0,[698.0066938394057 1497.872271736612 1437.8279661636257 2147.157552420195],[963.6901245117188 1940.108642578125 1178.64892578125 2035.430419921875],0.6337836980819702,CE61CYL,0.28275363421537414
1733,1469.0,[693.2526534870888 1505.7940009940562 1433.3850518379193 2149.030544852807],[965.0213012695312 1955.8857421875 1169.5286865234375 2046.122314453125],0.5732529163360596,CE61WYL,0.49771668549942183
1734,1469.0,[689.496710116123 1510.1079331433239 1430.4014932509597 2149.0066586054777],[975.2155151367188 1963.855224609375 1154.10791015625 2048.335693359375],0.6109430193901062,CE61WYL,0.3779080037774511
1735,1469.0,[688.1993934327677 1513.7833416203846 1429.8436752281957 2149.1237534700545],[961.9495239257812 1969.2421875 1171.05419921875 2055.58740234375],0.6048261523246765,CE61WYL,0.7676516577551427
1736,1469.0,[680.7214132152847 1516.6259579184261 1426.0210937161598 2148.0824072970786],[959.6077880859375 1976.724609375 1159.80322265625 2063.672607421875],0.6420273184776306,CE61LYL,0.4866324204168088
1737,1469.0,[666.8267832102894 1519.4614448171847 1420.671385488457 2146.8380118934488],[953.8467407226562 1976.7095947265625 1173.21484375 2078.15869140625],0.6682921648025513,CE61CYL,0.39277673539922314
1738,1469.0,[666.0262066465418 1522.553382658859 1421.7932416148908 2146.5440156706627],[958.8916625976562 1984.350830078125 1159.976318359375 2079.19677734375],0.6336281299591064,CE61NYL,0.22281719450388662
1739,1469.0,[655.3988855041123 1526.9961262154309 1417.7808647803251 2147.2507365564425],[950.9544067382812 1988.5634765625 1164.039794921875 2085.4541015625],0.5975627303123474,CE61LYL,0.45882173702049356
1740,1469.0,[659.0746308080612 1532.6774349607617 1422.3394135303106 2148.650263666523],[951.2108154296875 1996.6761474609375 1148.4425048828125 2090.72802734375],0.6274648904800415,CE61LYL,0.12416032822371167
1741,1469.0,[660.353078708238 1538.1651993623348 1423.871008311162 2150.523988037219],[940.654296875 2006.9189453125 1150.8582763671875 2094.727783203125],0.5912632942199707,CE61LYL,0.3064820272744978
1744,1469.0,[641.9340159271164 1555.9919914074542 1412.485472840157 2154.3648982051673],[942.2940673828125 2024.0335693359375 1148.200927734375 2118.291015625],0.6582494974136353,CE61LYL,0.16750991642231147
1745,1469.0,[640.5453043102207 1557.9718059981028 1412.6477362797818 2154.956354810594],[935.7844848632812 2027.7630615234375 1143.64013671875 2123.75439453125],0.6368691325187683,CE61LYL,0.2595859563746025
1746,1469.0,[633.6075809105525 1563.7621343741894 1411.836197193164 2154.184595557627],[935.4744873046875 2040.2904052734375 1138.242919921875 2129.16748046875],0.6389334201812744,CE61WYL,0.26304003369832496
1747,1469.0,[624.0748809834895 1568.7261967873048 1409.8025375740924 2153.0083729346034],[935.9486083984375 2045.2862548828125 1146.570068359375 2136.267578125],0.6544244885444641,CE61WYL,0.6645911094051156
1749,1469.0,[611.7876730914516 1582.6949002793788 1405.4589524648445 2155.346390628667],[923.4444580078125 2059.94580078125 1145.502685546875 2149.57373046875],0.6687179803848267,CE61WYL,0.47700419059646815
1768,1713.0,[2255.28888723151 1080.0399368505718 2731.662708066045 1455.936968325629],[2430.167724609375 1298.3529052734375 2586.976318359375 1386.97705078125],0.2845010757446289,SC56DFP,0.1469881646683197
1773,1713.0,[2257.6492695705538 1088.7674080523082 2743.4642132662884 1470.6199774232398],[2437.210693359375 1311.27734375 2591.781005859375 1407.82421875],0.29296091198921204,SC56DFP,0.11714187956287907
